song,path_to_wav,artist,artist_genre,genre
Go Down in History,./audio_data/mp3_data/Go Down in History.mp3,Four Year Strong,anthem emoeasycoreemonew england emopop punkscreamoworcester ma indie,punk
Bite Me,./audio_data/mp3_data/Bite Me.mp3,Avril Lavigne,canadian popcandy popdance poppoppost-teen pop,punk
In Friends We Trust,./audio_data/mp3_data/In Friends We Trust.mp3,"Chunk! No, Captain Chunk!",anthem emoeasycoremetalcorepop punkpost-screamo,punk
Famous Last Words,./audio_data/mp3_data/Famous Last Words.mp3,My Chemical Romance,emopop punkrock,punk
Anthem Part Two,./audio_data/mp3_data/Anthem Part Two.mp3,blink-182,pop punkpunkrocksocal pop punk,punk
Breathing,./audio_data/mp3_data/Breathing.mp3,Yellowcard,bow poppop punkpop rockrocksocal pop punk,punk
Teenagers,./audio_data/mp3_data/Teenagers.mp3,My Chemical Romance,emopop punkrock,punk
"This Ain't A Scene, It's An Arms Race","./audio_data/mp3_data/This Ain't A Scene, It's An Arms Race.mp3",Fall Out Boy,emomodern rockrock,punk
Miss Murder,./audio_data/mp3_data/Miss Murder.mp3,AFI,pop punkpunkscreamoskate punk,punk
That's What You Get,./audio_data/mp3_data/That's What You Get.mp3,Paramore,candy poppixiepop emopop punk,punk
Stacy's Mom,./audio_data/mp3_data/Stacy's Mom.mp3,Fountains Of Wayne,alternative rockpop rockpower pop,punk
I'm Not Okay (I Promise),./audio_data/mp3_data/I'm Not Okay (I Promise).mp3,My Chemical Romance,emopop punkrock,punk
Monsters,./audio_data/mp3_data/Monsters.mp3,Matchbook Romance,emopop punkpost-hardcorescreamo,punk
Misery Business,./audio_data/mp3_data/Misery Business.mp3,Paramore,candy poppixiepop emopop punk,punk
Face Down,./audio_data/mp3_data/Face Down.mp3,The Red Jumpsuit Apparatus,pop punkpop rockscreamo,punk
"Dance, Dance","./audio_data/mp3_data/Dance, Dance.mp3",Fall Out Boy,emomodern rockrock,punk
I Write Sins Not Tragedies,./audio_data/mp3_data/I Write Sins Not Tragedies.mp3,Panic! At The Disco,modern rock,punk
The Kill,./audio_data/mp3_data/The Kill.mp3,Thirty Seconds To Mars,modern rockpost-grungerock,punk
Fat Lip,./audio_data/mp3_data/Fat Lip.mp3,Sum 41,canadian pop punkcanadian punkpunkrock,punk
"Swing, Swing","./audio_data/mp3_data/Swing, Swing.mp3",The All-American Rejects,modern rockpop punkpop rockrock,punk
Ocean Avenue,./audio_data/mp3_data/Ocean Avenue.mp3,Yellowcard,bow poppop punkpop rockrocksocal pop punk,punk
The Great Escape,./audio_data/mp3_data/The Great Escape.mp3,Boys Like Girls,neo mellowneon pop punkpop punkpop rockpost-teen pop,punk
Self Esteem,./audio_data/mp3_data/Self Esteem.mp3,The Offspring,alternative metalpermanent wavepunkrockskate punksocal pop punk,punk
My Own Worst Enemy,./audio_data/mp3_data/My Own Worst Enemy.mp3,Lit,pop punkpop rocksocal pop punk,punk
F.C.P.R.E.M.I.X.,./audio_data/mp3_data/F.C.P.R.E.M.I.X..mp3,The Fall of Troy,post-hardcoreprogressive post-hardcorescreamoswancore,punk
In Too Deep,./audio_data/mp3_data/In Too Deep.mp3,Sum 41,canadian pop punkcanadian punkpunkrock,punk
The Anthem,./audio_data/mp3_data/The Anthem.mp3,Good Charlotte,alternative metalpop punkrock,punk
"You're Gonna Go Far, Kid","./audio_data/mp3_data/You're Gonna Go Far, Kid.mp3",The Offspring,alternative metalpermanent wavepunkrockskate punksocal pop punk,punk
What's My Age Again?,./audio_data/mp3_data/What's My Age Again.mp3,blink-182,pop punkpunkrocksocal pop punk,punk
Girl All the Bad Guys Want,./audio_data/mp3_data/Girl All the Bad Guys Want.mp3,Bowling For Soup,comicpop punkrocktexas pop punk,punk
I'm Just a Kid,./audio_data/mp3_data/I'm Just a Kid.mp3,Simple Plan,canadian pop punkcanadian punkcanadian rockpop punk,punk
Right Now,./audio_data/mp3_data/Right Now.mp3,SR-71,pop punkpunk,punk
Girl's Not Grey,./audio_data/mp3_data/Girl's Not Grey.mp3,AFI,pop punkpunkscreamoskate punk,punk
"Sugar, We're Goin Down","./audio_data/mp3_data/Sugar, We're Goin Down.mp3",Fall Out Boy,emomodern rockrock,punk
Stupid Kid,./audio_data/mp3_data/Stupid Kid.mp3,Alkaline Trio,chicago punkemopop punkpunkscreamoskate punk,punk
Little Things,./audio_data/mp3_data/Little Things.mp3,Good Charlotte,alternative metalpop punkrock,punk
Sweetness,./audio_data/mp3_data/Sweetness.mp3,Jimmy Eat World,alternative rockemomodern power popmodern rockpop punkpop rockrock,punk
Helena,./audio_data/mp3_data/Helena.mp3,My Chemical Romance,emopop punkrock,punk
Can You Feel My Heart,./audio_data/mp3_data/Can You Feel My Heart.mp3,Bring Me The Horizon,melodic metalcoremetalcorerockuk metalcore,punk
I Let Go,./audio_data/mp3_data/I Let Go.mp3,Eighteen Visions,melodic metalcoremetalcore,punk
Rookie Of The Year,./audio_data/mp3_data/Rookie Of The Year.mp3,Funeral For A Friend,post-hardcorescreamouk post-hardcore,punk
Thnks fr th Mmrs,./audio_data/mp3_data/Thnks fr th Mmrs.mp3,Fall Out Boy,emomodern rockrock,punk
Give It Up,./audio_data/mp3_data/Give It Up.mp3,Midtown,emopop punk,punk
"I'm a Loner Dottie, a Rebel","./audio_data/mp3_data/I'm a Loner Dottie, a Rebel.mp3",The Get Up Kids,emoemo punkindie rockkc indiemidwest emopop punkpost-hardcore,punk
Punk Rock Princess,./audio_data/mp3_data/Punk Rock Princess.mp3,Something Corporate,emopiano rockpop punk,punk
Welcome Home,./audio_data/mp3_data/Welcome Home.mp3,Coheed and Cambria,alternative metalemopop punkscreamo,punk
When Your Heart Stops Beating,./audio_data/mp3_data/When Your Heart Stops Beating.mp3,+44,pop punkpunkskate punk,punk
Dirty Little Secret,./audio_data/mp3_data/Dirty Little Secret.mp3,The All-American Rejects,modern rockpop punkpop rockrock,punk
Famous Last Words,./audio_data/mp3_data/Famous Last Words.mp3,My Chemical Romance,emopop punkrock,punk
Stand Up,./audio_data/mp3_data/Stand Up.mp3,A Static Lullaby,melodic metalcorepost-hardcorescreamo,punk
You And I,./audio_data/mp3_data/You And I.mp3,Anarbor,modern rockneon pop punkpop emopop punkrock,punk
Savior,./audio_data/mp3_data/Savior.mp3,Rise Against,chicago hardcorechicago punkhardcore punkpunk,punk
Blitzkrieg Bop - 2016 Remaster,./audio_data/mp3_data/Blitzkrieg Bop - 2016 Remaster.mp3,Ramones,classic rockearly us punkpermanent wavepunkrockskate punk,punk
Come Out and Play,./audio_data/mp3_data/Come Out and Play.mp3,The Offspring,alternative metalpermanent wavepunkrockskate punksocal pop punk,punk
American Idiot,./audio_data/mp3_data/American Idiot.mp3,Green Day,permanent wavepunk,punk
Teenagers,./audio_data/mp3_data/Teenagers.mp3,My Chemical Romance,emopop punkrock,punk
Scotty Doesn't Know,./audio_data/mp3_data/Scotty Doesn't Know.mp3,Lustra,,punk
Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,./audio_data/mp3_data/Ever Fallen in Love (With Someone You Shouldn't've) - 1996 Remastered Version.mp3,Buzzcocks,alternative rockmadchesternew wavepost-punkpub rockpunk,punk
The Rock Show,./audio_data/mp3_data/The Rock Show.mp3,blink-182,pop punkpunkrocksocal pop punk,punk
Time Bomb,./audio_data/mp3_data/Time Bomb.mp3,Rancid,punkrap rockskaska punkskate punk,punk
I Wanna Be Sedated,./audio_data/mp3_data/I Wanna Be Sedated.mp3,Ramones,classic rockearly us punkpermanent wavepunkrockskate punk,punk
"Dance, Dance","./audio_data/mp3_data/Dance, Dance.mp3",Fall Out Boy,emomodern rockrock,punk
My Girlfriend's Dead,./audio_data/mp3_data/My Girlfriend's Dead.mp3,The Vandals,hardcore punkmelodic hardcorepunkskaska punkskate punk,punk
Punk Rock Girl,./audio_data/mp3_data/Punk Rock Girl.mp3,The Dead Milkmen,alternative rockanti-folkcowpunkhardcore punkphilly indiepunk,punk
Basket Case,./audio_data/mp3_data/Basket Case.mp3,Green Day,permanent wavepunk,punk
What Do I Get? - 2001 Remastered Version,./audio_data/mp3_data/What Do I Get - 2001 Remastered Version.mp3,Buzzcocks,alternative rockmadchesternew wavepost-punkpub rockpunk,punk
Teenage Kicks,./audio_data/mp3_data/Teenage Kicks.mp3,The Undertones,mod revivalnew wavenew wave popnorthern irish punkpost-punkpub rockpunk,punk
Miss Murder,./audio_data/mp3_data/Miss Murder.mp3,AFI,pop punkpunkscreamoskate punk,punk
Ruby Soho,./audio_data/mp3_data/Ruby Soho.mp3,Rancid,punkrap rockskaska punkskate punk,punk
Sound System - 2007 Remaster,./audio_data/mp3_data/Sound System - 2007 Remaster.mp3,Operation Ivy,hardcore punkpunkskaska punkskate punk,punk
Kids In America,./audio_data/mp3_data/Kids In America.mp3,MxPx,christian punkpop punkpunkska punkskate punk,punk
Urban Struggle,./audio_data/mp3_data/Urban Struggle.mp3,The Vandals,hardcore punkmelodic hardcorepunkskaska punkskate punk,punk
Ole,./audio_data/mp3_data/Ole.mp3,The Bouncing Souls,asbury park indiemelodic hardcorenew jersey hardcorenew jersey punkpunkska punkskate punk,punk
When I Come Around,./audio_data/mp3_data/When I Come Around.mp3,Green Day,permanent wavepunk,punk
New Girl,./audio_data/mp3_data/New Girl.mp3,The Suicide Machines,modern ska punkpunkskaska punkskate punk,punk
Everybody's Happy Nowadays - 2001 Remastered Version,./audio_data/mp3_data/Everybody's Happy Nowadays - 2001 Remastered Version.mp3,Buzzcocks,alternative rockmadchesternew wavepost-punkpub rockpunk,punk
Superman,./audio_data/mp3_data/Superman.mp3,Goldfinger,pop punkpunkskaska punkskate punksocal pop punk,punk
Misery Business,./audio_data/mp3_data/Misery Business.mp3,Paramore,candy poppixiepop emopop punk,punk
Fat Lip,./audio_data/mp3_data/Fat Lip.mp3,Sum 41,canadian pop punkcanadian punkpunkrock,punk
My Own Worst Enemy,./audio_data/mp3_data/My Own Worst Enemy.mp3,Lit,pop punkpop rocksocal pop punk,punk
All My Best Friends Are Metalheads,./audio_data/mp3_data/All My Best Friends Are Metalheads.mp3,Less Than Jake,modern ska punkpop punkpunkskaska punkskate punk,punk
Why Don't You Get A Job,./audio_data/mp3_data/Why Don't You Get A Job.mp3,The Offspring,alternative metalpermanent wavepunkrockskate punksocal pop punk,punk
I'm Not Okay (I Promise),./audio_data/mp3_data/I'm Not Okay (I Promise).mp3,My Chemical Romance,emopop punkrock,punk
"This Ain't A Scene, It's An Arms Race","./audio_data/mp3_data/This Ain't A Scene, It's An Arms Race.mp3",Fall Out Boy,emomodern rockrock,punk
In Too Deep,./audio_data/mp3_data/In Too Deep.mp3,Sum 41,canadian pop punkcanadian punkpunkrock,punk
I Will Survive,./audio_data/mp3_data/I Will Survive.mp3,Me First and the Gimme Gimmes,comicpunkska punkskate punk,punk
Boxcar,./audio_data/mp3_data/Boxcar.mp3,Jawbreaker,alternative emoalternative popalternative rockemoemo punkindie punkindie rockmelodic hardcoreorgcorepost-hardcorepunkskate punk,punk
I'm The One,./audio_data/mp3_data/I'm The One.mp3,Descendents,hardcore punkmelodic hardcorepunkska punkskate punk,punk
First Date,./audio_data/mp3_data/First Date.mp3,blink-182,pop punkpunkrocksocal pop punk,punk
Welcome to the Black Parade,./audio_data/mp3_data/Welcome to the Black Parade.mp3,My Chemical Romance,emopop punkrock,punk
The Anthem,./audio_data/mp3_data/The Anthem.mp3,Good Charlotte,alternative metalpop punkrock,punk
1985,./audio_data/mp3_data/1985.mp3,Bowling For Soup,comicpop punkrocktexas pop punk,punk
Linoleum,./audio_data/mp3_data/Linoleum.mp3,NOFX,punkskate punksocal pop punk,punk
Ignorance,./audio_data/mp3_data/Ignorance.mp3,Paramore,candy poppixiepop emopop punk,punk
Chick Magnet,./audio_data/mp3_data/Chick Magnet.mp3,MxPx,christian punkpop punkpunkska punkskate punk,punk
"Sugar, We're Goin Down","./audio_data/mp3_data/Sugar, We're Goin Down.mp3",Fall Out Boy,emomodern rockrock,punk
A Boy Brushed Red Living In Black And White,./audio_data/mp3_data/A Boy Brushed Red Living In Black And White.mp3,Underoath,christian metalchristian metalcoremelodic metalcoremetalcorepop punkpost-hardcorescreamotampa indie,punk
Dead!,./audio_data/mp3_data/Dead!.mp3,My Chemical Romance,emopop punkrock,punk
The Artist In The Ambulance,./audio_data/mp3_data/The Artist In The Ambulance.mp3,Thrice,post-hardcorescreamo,punk
Miss Murder,./audio_data/mp3_data/Miss Murder.mp3,AFI,pop punkpunkscreamoskate punk,punk
I'm Not A Vampire,./audio_data/mp3_data/I'm Not A Vampire.mp3,Falling In Reverse,metalcoremodern rockrap metalrock,punk
F.C.P.R.E.M.I.X.,./audio_data/mp3_data/F.C.P.R.E.M.I.X..mp3,The Fall of Troy,post-hardcoreprogressive post-hardcorescreamoswancore,punk
King For A Day,./audio_data/mp3_data/King For A Day.mp3,Pierce The Veil,metalcoremodern rockrock,punk
One Armed Scissor,./audio_data/mp3_data/One Armed Scissor.mp3,At the Drive-In,alternative metalel paso indieemoindie rockmodern rockpost-hardcore,punk
I'm Not Okay (I Promise),./audio_data/mp3_data/I'm Not Okay (I Promise).mp3,My Chemical Romance,emopop punkrock,punk
SECOND & SEBRING,./audio_data/mp3_data/SECOND & SEBRING.mp3,Of Mice & Men,melodic metalcoremetalcorepost-screamoscreamo,punk
Girl's Not Grey,./audio_data/mp3_data/Girl's Not Grey.mp3,AFI,pop punkpunkscreamoskate punk,punk
The Drug In Me Is You,./audio_data/mp3_data/The Drug In Me Is You.mp3,Falling In Reverse,metalcoremodern rockrap metalrock,punk
Mouths Like Sidewinder Missles,./audio_data/mp3_data/Mouths Like Sidewinder Missles.mp3,The Fall of Troy,post-hardcoreprogressive post-hardcorescreamoswancore,punk
New Noise,./audio_data/mp3_data/New Noise.mp3,Refused,hardcore punkpost-hardcoreswedish hardcoreswedish post-hardcoreumea hardcorevegan straight edge,punk
Helena,./audio_data/mp3_data/Helena.mp3,My Chemical Romance,emopop punkrock,punk
No Stars over Bethlehem,./audio_data/mp3_data/No Stars over Bethlehem.mp3,Protest The Hero,canadian metalcanadian post-hardcoredjentmelodic metalcoreprogressive post-hardcore,punk
Cosmopolitan Blood Loss,./audio_data/mp3_data/Cosmopolitan Blood Loss.mp3,Glassjaw,alternative metaldreamoemolong island punkpost-hardcoreprogressive post-hardcorescreamo,punk
"Ravenous, Ravenous Rhinos","./audio_data/mp3_data/Ravenous, Ravenous Rhinos.mp3",I Set My Friends On Fire,electropowerpopmetalcorenintendocorescreamotrancecore,punk
Refused Are Fucking Dead,./audio_data/mp3_data/Refused Are Fucking Dead.mp3,Refused,hardcore punkpost-hardcoreswedish hardcoreswedish post-hardcoreumea hardcorevegan straight edge,punk
The Days Of The Phoenix,./audio_data/mp3_data/The Days Of The Phoenix.mp3,AFI,pop punkpunkscreamoskate punk,punk
Arcarsenal,./audio_data/mp3_data/Arcarsenal.mp3,At the Drive-In,alternative metalel paso indieemoindie rockmodern rockpost-hardcore,punk
Waking the Demon,./audio_data/mp3_data/Waking the Demon.mp3,Bullet For My Valentine,alternative metalmelodic metalcoremetalcorenu metalrap rockuk metalcorewelsh metal,punk
Welcome Home,./audio_data/mp3_data/Welcome Home.mp3,Coheed and Cambria,alternative metalemopop punkscreamo,punk
Stand Up,./audio_data/mp3_data/Stand Up.mp3,A Static Lullaby,melodic metalcorepost-hardcorescreamo,punk
Blindfolds Aside,./audio_data/mp3_data/Blindfolds Aside.mp3,Protest The Hero,canadian metalcanadian post-hardcoredjentmelodic metalcoreprogressive post-hardcore,punk
Things That Rhyme With Orange,./audio_data/mp3_data/Things That Rhyme With Orange.mp3,I Set My Friends On Fire,electropowerpopmetalcorenintendocorescreamotrancecore,punk
Ghostchant,./audio_data/mp3_data/Ghostchant.mp3,Poison The Well,melodic hardcoremelodic metalcoremetalcorepost-hardcorescreamo,punk
The Turn,./audio_data/mp3_data/The Turn.mp3,A Static Lullaby,melodic metalcorepost-hardcorescreamo,punk
Hand Of Blood,./audio_data/mp3_data/Hand Of Blood.mp3,Bullet For My Valentine,alternative metalmelodic metalcoremetalcorenu metalrap rockuk metalcorewelsh metal,punk
Situations,./audio_data/mp3_data/Situations.mp3,Escape the Fate,alternative metalmetalcorepixiepop punkrockscreamo,punk
A Favor House Atlantic,./audio_data/mp3_data/A Favor House Atlantic.mp3,Coheed and Cambria,alternative metalemopop punkscreamo,punk
Rebel Love Song,./audio_data/mp3_data/Rebel Love Song.mp3,Black Veil Brides,alternative metalmodern rockrockscreamo,punk
Tree Village,./audio_data/mp3_data/Tree Village.mp3,Dance Gavin Dance,metalcorepixiesacramento indiescreamoswancore,punk
I Got Punched in the Nose for Sticking My Face in Other People's Business,./audio_data/mp3_data/I Got Punched in the Nose for Sticking My Face in Other People's Business.mp3,Boys Night Out,canadian post-hardcoreemopop punkpost-hardcorescreamo,punk
My Darkest Hour,./audio_data/mp3_data/My Darkest Hour.mp3,Scary Kids Scaring Kids,metalcorepost-hardcoreprogressive post-hardcorescreamo,punk
Let The Evil Go East,./audio_data/mp3_data/Let The Evil Go East.mp3,Greeley Estates,metalcorenintendocorescreamo,punk
Caraphernelia,./audio_data/mp3_data/Caraphernelia.mp3,Pierce The Veil,metalcoremodern rockrock,punk
King Park,./audio_data/mp3_data/King Park.mp3,La Dispute,alternative emodreamoemogrand rapids indieprogressive post-hardcorescreamo,punk
Ride The Wings Of Pestilence,./audio_data/mp3_data/Ride The Wings Of Pestilence.mp3,From First To Last,metalcorepop punkpost-hardcorescreamo,punk
Are We Really Happy With Who We Are Right Now?,./audio_data/mp3_data/Are We Really Happy With Who We Are Right Now.mp3,Moneen,emoscreamo,punk
Uneasy Hearts Weigh The Most,./audio_data/mp3_data/Uneasy Hearts Weigh The Most.mp3,Dance Gavin Dance,metalcorepixiesacramento indiescreamoswancore,punk
The Kill (Bury Me),./audio_data/mp3_data/The Kill (Bury Me).mp3,Thirty Seconds To Mars,modern rockpost-grungerock,punk
Medicating,./audio_data/mp3_data/Medicating.mp3,Boys Night Out,canadian post-hardcoreemopop punkpost-hardcorescreamo,punk
The Thespian,./audio_data/mp3_data/The Thespian.mp3,Alesana,metalcorenorth carolina emoscreamo,punk
Ex's And Oh's,./audio_data/mp3_data/Ex's And Oh's.mp3,Atreyu,alternative metalmelodic metalcoremetalcorenu metalrap rockscreamo,punk
The Bird and the Worm,./audio_data/mp3_data/The Bird and the Worm.mp3,The Used,post-hardcorerockscreamo,punk
Don't Ever Tell Locke What He Can't Do,./audio_data/mp3_data/Don't Ever Tell Locke What He Can't Do.mp3,Moneen,emoscreamo,punk
Attack,./audio_data/mp3_data/Attack.mp3,Thirty Seconds To Mars,modern rockpost-grungerock,punk
Reinventing Your Exit,./audio_data/mp3_data/Reinventing Your Exit.mp3,Underoath,christian metalchristian metalcoremelodic metalcoremetalcorepop punkpost-hardcorescreamotampa indie,punk
Right Side Of The Bed,./audio_data/mp3_data/Right Side Of The Bed.mp3,Atreyu,alternative metalmelodic metalcoremetalcorenu metalrap rockscreamo,punk
Ambrosia,./audio_data/mp3_data/Ambrosia.mp3,Alesana,metalcorenorth carolina emoscreamo,punk
Failure On My Lips,./audio_data/mp3_data/Failure On My Lips.mp3,Beloved,,punk
Young Cardinals,./audio_data/mp3_data/Young Cardinals.mp3,Alexisonfire,canadian post-hardcorecanadian rockmelodic metalcoremetalcorepost-hardcorescreamo,punk
Two As One,./audio_data/mp3_data/Two As One.mp3,From First To Last,metalcorepop punkpost-hardcorescreamo,punk
Rookie,./audio_data/mp3_data/Rookie.mp3,Boysetsfire,melodic hardcoreskate punk,punk
Devil In Jersey City,./audio_data/mp3_data/Devil In Jersey City.mp3,Coheed and Cambria,alternative metalemopop punkscreamo,punk
Accidents,./audio_data/mp3_data/Accidents.mp3,Alexisonfire,canadian post-hardcorecanadian rockmelodic metalcoremetalcorepost-hardcorescreamo,punk
Do It Now Remember It Later,./audio_data/mp3_data/Do It Now Remember It Later.mp3,Sleeping With Sirens,metalcoremodern rockpop emopop punkrockscreamo,punk
