song,path_to_wav,artist,artist_genre,genre
MYSTERY,./audio_data/mp3_data/MYSTERY.mp3,Turnstile,hardcore punk,rock
Bones,./audio_data/mp3_data/Bones.mp3,Imagine Dragons,modern rockrock,rock
Talk,./audio_data/mp3_data/Talk.mp3,beabadoobee,bedroom popbubblegrungeindie pop,rock
Re-Entry (feat. Mark Hoppus),./audio_data/mp3_data/Re-Entry (feat. Mark Hoppus).mp3,A Day To Remember,metalcorepop punk,rock
Epiphany,./audio_data/mp3_data/Epiphany.mp3,Mammoth WVH,,rock
Hung Up,./audio_data/mp3_data/Hung Up.mp3,The Mysterines,english indie rockindie rockliverpool indiemodern alternative rockmodern rock,rock
Won’t Stand Down,./audio_data/mp3_data/Won’t Stand Down.mp3,Muse,modern rockpermanent waverock,rock
Planet Zero,./audio_data/mp3_data/Planet Zero.mp3,Shinedown,alternative metalnu metalpost-grunge,rock
Destructible,./audio_data/mp3_data/Destructible.mp3,Siiickbrain,alt z,rock
Taking Me Back,./audio_data/mp3_data/Taking Me Back.mp3,Jack White,alternative rockblues rockgarage rockgarage rock revivalmodern blues rockmodern rockpunk bluesrock,rock
Jackie Down The Line,./audio_data/mp3_data/Jackie Down The Line.mp3,Fontaines D.C.,indie rockirish indie rockmodern alternative rockmodern rock,rock
Life's Coming in Slow - from GRAN TURISMO 7,./audio_data/mp3_data/Life's Coming in Slow - from GRAN TURISMO 7.mp3,Nothing But Thieves,alternative pop rockmodern alternative rockmodern rockrock,rock
So Called Life,./audio_data/mp3_data/So Called Life.mp3,Three Days Grace,alternative metalcanadian metalcanadian rocknu metalpost-grunge,rock
CASUALTY,./audio_data/mp3_data/CASUALTY.mp3,MOTHICA,alt zelectropoppopsocial media popvapor soul,rock
Bad Habits (feat. Bring Me The Horizon),./audio_data/mp3_data/Bad Habits (feat. Bring Me The Horizon).mp3,Ed Sheeran,popuk pop,rock
Loser,./audio_data/mp3_data/Loser.mp3,Sueco,cali rappop rap,rock
Bite Me,./audio_data/mp3_data/Bite Me.mp3,Avril Lavigne,canadian popcandy popdance poppoppost-teen pop,rock
DIE OUT HERE (feat. POORSTACY),./audio_data/mp3_data/DIE OUT HERE (feat. POORSTACY).mp3,DE'WAYNE,,rock
hair out,./audio_data/mp3_data/hair out.mp3,Stand Atlantic,anthem emomodern rockpixiepop punk,rock
Kill The Noise,./audio_data/mp3_data/Kill The Noise.mp3,Papa Roach,alternative metalnu metalrap metalrap rock,rock
ZOMBIFIED,./audio_data/mp3_data/ZOMBIFIED.mp3,Falling In Reverse,metalcoremodern rockrap metalrock,rock
Zick Zack,./audio_data/mp3_data/Zick Zack.mp3,Rammstein,alternative metalgerman metalindustrialindustrial metalindustrial rockneue deutsche hartenu metal,rock
King,./audio_data/mp3_data/King.mp3,Florence + The Machine,baroque poppopuk alternative pop,rock
Call Me Little Sunshine,./audio_data/mp3_data/Call Me Little Sunshine.mp3,Ghost,hard rockmetal,rock
Never Gonna Learn,./audio_data/mp3_data/Never Gonna Learn.mp3,Asking Alexandria,alternative metalmelodic metalcoremetalcoretrancecoreuk metalcore,rock
I WANNA BE YOUR SLAVE,./audio_data/mp3_data/I WANNA BE YOUR SLAVE.mp3,Måneskin,indie rock italianoitalian pop,rock
A Little Bit of Love,./audio_data/mp3_data/A Little Bit of Love.mp3,Weezer,alternative rockmodern power popmodern rockpermanent waverock,rock
Sugar,./audio_data/mp3_data/Sugar.mp3,Surf Curse,dreamoindie surfsurf punkvegas indie,rock
Chaise Longue,./audio_data/mp3_data/Chaise Longue.mp3,Wet Leg,,rock
Everything's Electric,./audio_data/mp3_data/Everything's Electric.mp3,Liam Gallagher,britpopmodern rockrocksolo wave,rock
Come Over (Again),./audio_data/mp3_data/Come Over (Again).mp3,Crawlers,indie popwarrington indie,rock
Seventeen Going Under,./audio_data/mp3_data/Seventeen Going Under.mp3,Sam Fender,modern rocknorth east england indie,rock
The Lightning II,./audio_data/mp3_data/The Lightning II.mp3,Arcade Fire,alternative dancealternative rockbaroque popcanadian indieindie popindie rockmodern rocknew ravepermanent wavequebec indierockstomp and holler,rock
Mayhem,./audio_data/mp3_data/Mayhem.mp3,Cassyette,alt z,rock
The Antidote,./audio_data/mp3_data/The Antidote.mp3,Simple Plan,canadian pop punkcanadian punkcanadian rockpop punk,rock
In The Mirror,./audio_data/mp3_data/In The Mirror.mp3,The Interrupters,punkskaska punkskate punk,rock
Story Of My Life (feat. Trippie Redd),./audio_data/mp3_data/Story Of My Life (feat. Trippie Redd).mp3,ILLENIUM,edmmelodic dubsteppoppop dancetropical house,rock
DIRTY WHITE VANS//,./audio_data/mp3_data/DIRTY WHITE VANS.mp3,KennyHoopla,modern rockpop punk,rock
abcdefu (angrier),./audio_data/mp3_data/abcdefu (angrier).mp3,GAYLE,modern alternative pop,rock
DiE4u,./audio_data/mp3_data/DiE4u.mp3,Bring Me The Horizon,melodic metalcoremetalcorerockuk metalcore,rock
A Little Bit of Love,./audio_data/mp3_data/A Little Bit of Love.mp3,Weezer,alternative rockmodern power popmodern rockpermanent waverock,rock
Bones,./audio_data/mp3_data/Bones.mp3,Imagine Dragons,modern rockrock,rock
Love Brand New,./audio_data/mp3_data/Love Brand New.mp3,Bob Moses,canadian electroniccanadian house,rock
My Love - Edit,./audio_data/mp3_data/My Love - Edit.mp3,Florence + The Machine,baroque poppopuk alternative pop,rock
Synchronize,./audio_data/mp3_data/Synchronize.mp3,Milky Chance,german pop,rock
MYSTERY,./audio_data/mp3_data/MYSTERY.mp3,Turnstile,hardcore punk,rock
Talk,./audio_data/mp3_data/Talk.mp3,beabadoobee,bedroom popbubblegrungeindie pop,rock
Wild Child,./audio_data/mp3_data/Wild Child.mp3,The Black Keys,alternative rockblues rockgarage rockmodern blues rockmodern rockpunk bluesrockroots rock,rock
Chaise Longue,./audio_data/mp3_data/Chaise Longue.mp3,Wet Leg,,rock
"What, Me Worry?","./audio_data/mp3_data/What, Me Worry.mp3",Portugal. The Man,indie rockmodern alternative rockmodern rockrock,rock
Black Summer,./audio_data/mp3_data/Black Summer.mp3,Red Hot Chili Peppers,alternative rockfunk metalfunk rockpermanent wave,rock
maybe (feat. Bring Me The Horizon),./audio_data/mp3_data/maybe (feat. Bring Me The Horizon).mp3,Machine Gun Kelly,ohio hip hoppop rap,rock
Monday,./audio_data/mp3_data/Monday.mp3,The Regrettes,indie popla indie,rock
Chapstick,./audio_data/mp3_data/Chapstick.mp3,COIN,indie popindie poptimismmodern rockpoppop rock,rock
Bad Dream,./audio_data/mp3_data/Bad Dream.mp3,Cannons,vapor soul,rock
The Outside,./audio_data/mp3_data/The Outside.mp3,Twenty One Pilots,modern rockrock,rock
Taking Me Back,./audio_data/mp3_data/Taking Me Back.mp3,Jack White,alternative rockblues rockgarage rockgarage rock revivalmodern blues rockmodern rockpunk bluesrock,rock
The Funeral,./audio_data/mp3_data/The Funeral.mp3,YUNGBLUD,british indie rockmodern rockpoprock,rock
Loved You A Little (with Taking Back Sunday and Charlotte Sands),./audio_data/mp3_data/Loved You A Little (with Taking Back Sunday and Charlotte Sands).mp3,The Maine,modern alternative rockmodern rockneon pop punkpop emopop punkpop rockrocktempe indie,rock
I Don't Wanna Talk (I Just Wanna Dance),./audio_data/mp3_data/I Don't Wanna Talk (I Just Wanna Dance).mp3,Glass Animals,gauze popindietronicashiver pop,rock
U&ME,./audio_data/mp3_data/U&ME.mp3,alt-J,indie rock,rock
On My Knees,./audio_data/mp3_data/On My Knees.mp3,RÜFÜS DU SOL,australian electropopindietronica,rock
Cowboys Don’t Cry,./audio_data/mp3_data/Cowboys Don’t Cry.mp3,Oliver Tree,alternative hip hop,rock
Something In The Way,./audio_data/mp3_data/Something In The Way.mp3,Nirvana,grungepermanent waverock,rock
Beggin',./audio_data/mp3_data/Beggin'.mp3,Måneskin,indie rock italianoitalian pop,rock
Won’t Stand Down,./audio_data/mp3_data/Won’t Stand Down.mp3,Muse,modern rockpermanent waverock,rock
Re-Entry (feat. Mark Hoppus),./audio_data/mp3_data/Re-Entry (feat. Mark Hoppus).mp3,A Day To Remember,metalcorepop punk,rock
Shut Off The Lights,./audio_data/mp3_data/Shut Off The Lights.mp3,Bastille,metropopolismodern rockpoppop rock,rock
KEEP IT UP,./audio_data/mp3_data/KEEP IT UP.mp3,Rex Orange County,bedroom poppop,rock
Especially You,./audio_data/mp3_data/Especially You.mp3,Wallows,indie popmodern rockpop,rock
Clarity,./audio_data/mp3_data/Clarity.mp3,Vance Joy,folk-popmodern rockpoppop rock,rock
Happy Face,./audio_data/mp3_data/Happy Face.mp3,Jagwar Twin,social media pop,rock
The Lightning II,./audio_data/mp3_data/The Lightning II.mp3,Arcade Fire,alternative dancealternative rockbaroque popcanadian indieindie popindie rockmodern rocknew ravepermanent wavequebec indierockstomp and holler,rock
Toxic,./audio_data/mp3_data/Toxic.mp3,BoyWithUke,,rock
People of The Pride,./audio_data/mp3_data/People of The Pride.mp3,Coldplay,permanent wavepop,rock
Memory,./audio_data/mp3_data/Memory.mp3,Windser,,rock
That's Where I Am,./audio_data/mp3_data/That's Where I Am.mp3,Maggie Rogers,indie poppop,rock
Sweater Weather,./audio_data/mp3_data/Sweater Weather.mp3,The Neighbourhood,modern alternative rockmodern rockpop,rock
Cheer Up Baby,./audio_data/mp3_data/Cheer Up Baby.mp3,Inhaler,dublin indiemodern alternative rockmodern rockrock,rock
WHERE WE ARE,./audio_data/mp3_data/WHERE WE ARE.mp3,The Lumineers,folk-poppoppop rockstomp and holler,rock
Wait a Minute!,./audio_data/mp3_data/Wait a Minute!.mp3,WILLOW,afrofuturismdance popelectropoppoppost-teen pop,rock
Loser,./audio_data/mp3_data/Loser.mp3,Sueco,cali rappop rap,rock
I'll Call You Mine,./audio_data/mp3_data/I'll Call You Mine.mp3,girl in red,bedroom popbubblegrungeindie popnorwegian indiepop,rock
in the wake of your leave,./audio_data/mp3_data/in the wake of your leave.mp3,Gang of Youths,australian indiemodern rock,rock
The Only Heartbreaker,./audio_data/mp3_data/The Only Heartbreaker.mp3,Mitski,brooklyn indie,rock
Head Right,./audio_data/mp3_data/Head Right.mp3,Wilderado,deep new americanaindie folkmodern rockstomp and holler,rock
Virginia (Wind In The Night),./audio_data/mp3_data/Virginia (Wind In The Night).mp3,The Head And The Heart,folk-popindie folkmodern rocknew americanapop rockseattle indiestomp and holler,rock
Seventeen Going Under,./audio_data/mp3_data/Seventeen Going Under.mp3,Sam Fender,modern rocknorth east england indie,rock
Move Me,./audio_data/mp3_data/Move Me.mp3,half•alive,alt zindie popmodern alternative rockmodern rock,rock
Wild Child,./audio_data/mp3_data/Wild Child.mp3,The Black Keys,alternative rockblues rockgarage rockmodern blues rockmodern rockpunk bluesrockroots rock,rock
Talk,./audio_data/mp3_data/Talk.mp3,beabadoobee,bedroom popbubblegrungeindie pop,rock
Roman Holiday,./audio_data/mp3_data/Roman Holiday.mp3,Fontaines D.C.,indie rockirish indie rockmodern alternative rockmodern rock,rock
MYSTERY,./audio_data/mp3_data/MYSTERY.mp3,Turnstile,hardcore punk,rock
2am,./audio_data/mp3_data/2am.mp3,Foals,indie rockmodern rocknew raveoxford indierock,rock
Hayloft II,./audio_data/mp3_data/Hayloft II.mp3,Mother Mother,indie popvancouver indie,rock
Bones,./audio_data/mp3_data/Bones.mp3,Imagine Dragons,modern rockrock,rock
The Funeral,./audio_data/mp3_data/The Funeral.mp3,YUNGBLUD,british indie rockmodern rockpoprock,rock
Loved You A Little (with Taking Back Sunday and Charlotte Sands),./audio_data/mp3_data/Loved You A Little (with Taking Back Sunday and Charlotte Sands).mp3,The Maine,modern alternative rockmodern rockneon pop punkpop emopop punkpop rockrocktempe indie,rock
Memory,./audio_data/mp3_data/Memory.mp3,Windser,,rock
Synchronize,./audio_data/mp3_data/Synchronize.mp3,Milky Chance,german pop,rock
My Love - Edit,./audio_data/mp3_data/My Love - Edit.mp3,Florence + The Machine,baroque poppopuk alternative pop,rock
"What, Me Worry?","./audio_data/mp3_data/What, Me Worry.mp3",Portugal. The Man,indie rockmodern alternative rockmodern rockrock,rock
That's Where I Am,./audio_data/mp3_data/That's Where I Am.mp3,Maggie Rogers,indie poppop,rock
"f**k it, i'm the man","./audio_data/mp3_data/fk it, i'm the man.mp3",SEB,,rock
The Outside,./audio_data/mp3_data/The Outside.mp3,Twenty One Pilots,modern rockrock,rock
A Little Bit of Love,./audio_data/mp3_data/A Little Bit of Love.mp3,Weezer,alternative rockmodern power popmodern rockpermanent waverock,rock
In The Mirror,./audio_data/mp3_data/In The Mirror.mp3,The Interrupters,punkskaska punkskate punk,rock
DIE OUT HERE (feat. POORSTACY),./audio_data/mp3_data/DIE OUT HERE (feat. POORSTACY).mp3,DE'WAYNE,,rock
Love Brand New,./audio_data/mp3_data/Love Brand New.mp3,Bob Moses,canadian electroniccanadian house,rock
HTIS (feat. Luna Shadows & Carmen Vandenberg),./audio_data/mp3_data/HTIS (feat. Luna Shadows & Carmen Vandenberg).mp3,Meg Myers,dark popelectropopmodern rockshimmer pop,rock
Black Summer,./audio_data/mp3_data/Black Summer.mp3,Red Hot Chili Peppers,alternative rockfunk metalfunk rockpermanent wave,rock
Chapstick,./audio_data/mp3_data/Chapstick.mp3,COIN,indie popindie poptimismmodern rockpoppop rock,rock
Same Team,./audio_data/mp3_data/Same Team.mp3,Alice Merton,,rock
I Love This Part,./audio_data/mp3_data/I Love This Part.mp3,The Wrecks,la indiemodern alternative rockmodern rockrock,rock
Compliance,./audio_data/mp3_data/Compliance.mp3,Muse,modern rockpermanent waverock,rock
Fallout,./audio_data/mp3_data/Fallout.mp3,Masked Wolf,australian hip hop,rock
We Are Who We Are,./audio_data/mp3_data/We Are Who We Are.mp3,MISSIO,alt zelectropopindie poptimismmodern alternative rockmodern rockrock,rock
The Lightning II,./audio_data/mp3_data/The Lightning II.mp3,Arcade Fire,alternative dancealternative rockbaroque popcanadian indieindie popindie rockmodern rocknew ravepermanent wavequebec indierockstomp and holler,rock
Especially You,./audio_data/mp3_data/Especially You.mp3,Wallows,indie popmodern rockpop,rock
I Can't Help But Feel,./audio_data/mp3_data/I Can't Help But Feel.mp3,Surfaces,bedroom soulpop,rock
90s American Superstar,./audio_data/mp3_data/90s American Superstar.mp3,Wallice,indie popindie r&b,rock
Clarity,./audio_data/mp3_data/Clarity.mp3,Vance Joy,folk-popmodern rockpoppop rock,rock
Move Me,./audio_data/mp3_data/Move Me.mp3,half•alive,alt zindie popmodern alternative rockmodern rock,rock
Black Confetti,./audio_data/mp3_data/Black Confetti.mp3,DREAMERS,indie poptimismmodern alternative rockmodern rockpop rockrock,rock
Cowboys Don’t Cry,./audio_data/mp3_data/Cowboys Don’t Cry.mp3,Oliver Tree,alternative hip hop,rock
Shotgun,./audio_data/mp3_data/Shotgun.mp3,Soccer Mommy,art popbubblegrungeindie popindie rocksmall room,rock
Soft,./audio_data/mp3_data/Soft.mp3,*repeat repeat,nashville indie,rock
Wake Me Up (When This Nightmare's Over),./audio_data/mp3_data/Wake Me Up (When This Nightmare's Over).mp3,Simple Plan,canadian pop punkcanadian punkcanadian rockpop punk,rock
Anxieties (Out of Time),./audio_data/mp3_data/Anxieties (Out of Time).mp3,The Regrettes,indie popla indie,rock
On My Knees,./audio_data/mp3_data/On My Knees.mp3,RÜFÜS DU SOL,australian electropopindietronica,rock
Bad Dream,./audio_data/mp3_data/Bad Dream.mp3,Cannons,vapor soul,rock
Take A Walk,./audio_data/mp3_data/Take A Walk.mp3,Judah & the Lion,banjofolk-popindiecousticamodern alternative rockmodern rockpop rockstomp and holler,rock
Sugar,./audio_data/mp3_data/Sugar.mp3,Surf Curse,dreamoindie surfsurf punkvegas indie,rock
Growing Up,./audio_data/mp3_data/Growing Up.mp3,The Linda Lindas,riot grrrl,rock
Matilda,./audio_data/mp3_data/Matilda.mp3,PUP,alternative emobubblegrungecanadian indiecanadian pop punkcanadian punkemoindie punkmodern rocktoronto indie,rock
Fire Escape,./audio_data/mp3_data/Fire Escape.mp3,Beach Bunny,bubblegrungechicago indieindie pop,rock
Toni,./audio_data/mp3_data/Toni.mp3,Interpol,alternative dancealternative rockindie rockmodern rocknew raverock,rock
Playin' Me Back,./audio_data/mp3_data/Playin' Me Back.mp3,bülow,alt zelectropopindie poptimismindietronicapopsocial media pop,rock
Loser,./audio_data/mp3_data/Loser.mp3,Sueco,cali rappop rap,rock
DIRTY WHITE VANS//,./audio_data/mp3_data/DIRTY WHITE VANS.mp3,KennyHoopla,modern rockpop punk,rock
dying on the inside,./audio_data/mp3_data/dying on the inside.mp3,Nessa Barrett,alt zelectropoppopsocial media pop,rock
IDGAF (with blackbear),./audio_data/mp3_data/IDGAF (with blackbear).mp3,BoyWithUke,,rock
Happier in Hell,./audio_data/mp3_data/Happier in Hell.mp3,Royal & the Serpent,alt zelectropopindie electropopmodern alternative popmodern rockpopsocial media pop,rock
Doritos & Fritos,./audio_data/mp3_data/Doritos & Fritos.mp3,100 gecs,hyperpopproto-hyperpop,rock
COMPLICATED (feat. aldn & 8485),./audio_data/mp3_data/COMPLICATED (feat. aldn & 8485).mp3,Whethan,edmelectropophyperpopindie poptimismvapor soulvapor twitch,rock
Better Friend,./audio_data/mp3_data/Better Friend.mp3,Fatherson,modern alternative rockscottish indie rockscottish rock,rock
KEEP IT UP,./audio_data/mp3_data/KEEP IT UP.mp3,Rex Orange County,bedroom poppop,rock
Shut Off The Lights,./audio_data/mp3_data/Shut Off The Lights.mp3,Bastille,metropopolismodern rockpoppop rock,rock
High Water,./audio_data/mp3_data/High Water.mp3,Bishop Briggs,modern alternative rockmodern rockpop,rock
.intoodeep.,./audio_data/mp3_data/.intoodeep..mp3,Dead Poet Society,boston indiemodern alternative rockmodern rockrock,rock
Like A Drug,./audio_data/mp3_data/Like A Drug.mp3,BRKN LOVE,,rock
PORN ACTING*,./audio_data/mp3_data/PORN ACTING.mp3,Jean Dawson,modern indie pop,rock
Honeybrains,./audio_data/mp3_data/Honeybrains.mp3,Royal Blood,alternative rockbrighton indiegarage rockmodern alternative rockmodern blues rockmodern hard rockmodern rockrock,rock
Chaise Longue,./audio_data/mp3_data/Chaise Longue.mp3,Wet Leg,,rock
Notion,./audio_data/mp3_data/Notion.mp3,The Rare Occasions,la indie,rock
Lemon Tree,./audio_data/mp3_data/Lemon Tree.mp3,Mt. Joy,indie folkmodern rockstomp and holler,rock
in the wake of your leave,./audio_data/mp3_data/in the wake of your leave.mp3,Gang of Youths,australian indiemodern rock,rock
Bloodrush - Edit,./audio_data/mp3_data/Bloodrush - Edit.mp3,The Amazons,english indie rockgarage rock revivalmodern alternative rockmodern rockreading indie,rock
NO ESCAPE,./audio_data/mp3_data/NO ESCAPE.mp3,HEALTH,grave wavemetropopolisnoise popnoise rock,rock
Head Right,./audio_data/mp3_data/Head Right.mp3,Wilderado,deep new americanaindie folkmodern rockstomp and holler,rock
The Kitchen,./audio_data/mp3_data/The Kitchen.mp3,Briston Maroney,indie popmodern rocknashville indie,rock
Faithless,./audio_data/mp3_data/Faithless.mp3,The Airborne Toxic Event,indie rockla indiemetropopolismodern alternative rockmodern rockpop rockstomp and holler,rock
The Last Man On Earth,./audio_data/mp3_data/The Last Man On Earth.mp3,Wolf Alice,indie popmodern alternative rockmodern rock,rock
What’s Done is Done,./audio_data/mp3_data/What’s Done is Done.mp3,Delta Spirit,indie folkindie rockmodern folk rocknew americanapiano rockstomp and holler,rock
Apartment Complex on the Eastside,./audio_data/mp3_data/Apartment Complex on the Eastside.mp3,Dylan Fraser,,rock
Sunburn,./audio_data/mp3_data/Sunburn.mp3,spill tab,indie popindie r&bmodern indie pop,rock
Virginia (Wind In The Night),./audio_data/mp3_data/Virginia (Wind In The Night).mp3,The Head And The Heart,folk-popindie folkmodern rocknew americanapop rockseattle indiestomp and holler,rock
Gr8 Timing!,./audio_data/mp3_data/Gr8 Timing!.mp3,fanclubwallet,indie pop,rock
Wild,./audio_data/mp3_data/Wild.mp3,Spoon,alternative rockaustindieindie popindie rockmodern rockrock,rock
I Can't Drive,./audio_data/mp3_data/I Can't Drive.mp3,Crawlers,indie popwarrington indie,rock
Heavy Heart - Edit,./audio_data/mp3_data/Heavy Heart - Edit.mp3,Bartees Strange,bubblegrunge,rock
e-z (feat. UPSAHL & Blu DeTiger),./audio_data/mp3_data/e-z (feat. UPSAHL & Blu DeTiger).mp3,GAYLE,modern alternative pop,rock
3 outfits,./audio_data/mp3_data/3 outfits.mp3,Tai Verdes,modern indie pop,rock
