track_name,artist_name,preview,artist_genre
By Your Side (feat. Tom Grennan),Calvin Harris,./data/By Your Side (feat. Tom Grennan),dance pop edm electro house house pop pop dance pop rap progressive house uk dance
Stupid Feelings,220 KID,./data/Stupid Feelings,house pop dance
Smokin Out The Window,Bruno Mars,./data/Smokin Out The Window,dance pop pop
Qué Más Pues?,J Balvin,./data/Qué Más Pues?,latin reggaeton reggaeton colombiano trap latino
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,./data/Heartbreak Anthem (with David Guetta & Little Mix),dance pop edm electro house pop pop dance tropical house
How Do I Make You Love Me?,The Weeknd,./data/How Do I Make You Love Me?,canadian contemporary r&b canadian pop pop
Si Tú No Estás Aquí (feat. LÚA),Deorro,./data/Si Tú No Estás Aquí (feat. LÚA),dance pop edm electro house melbourne bounce melbourne bounce international pop dance progressive electro house
Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,./data/Fireworks (feat. Moss Kena & The Knocks),deep house house tropical house
It Is What It Is (feat. Elise LeGrow),Vintage Culture,./data/It Is What It Is (feat. Elise LeGrow),brazilian edm
Bad Habits,Ed Sheeran,./data/Bad Habits,pop uk pop
Pump It Up,Endor,./data/Pump It Up,deep groove house house scottish rock
Temptation,SIDEPIECE,./data/Temptation,bass house deep groove house edm electro house house
Leave Before You Love Me (with Jonas Brothers),Marshmello,./data/Leave Before You Love Me (with Jonas Brothers),brostep dance pop edm pop pop dance progressive electro house
THATS WHAT I WANT,Lil Nas X,./data/THATS WHAT I WANT,lgbtq+ hip hop pop
Up,Cardi B,./data/Up,dance pop pop pop rap rap
A-O-K - with 24kGoldn,Tai Verdes,./data/A-O-K - with 24kGoldn,modern indie pop
HEAT,Paul Woolford,./data/HEAT,deep groove house house pop dance tropical house uk dance uk house
Clap Your Hands,Kungs,./data/Clap Your Hands,edm pop dance tropical house
edamame (feat. Rich Brian) - Diplo Remix,bbno$,./data/edamame (feat. Rich Brian) - Diplo Remix,canadian hip hop dark trap vapor trap
On My Knees,RÜFÜS DU SOL,./data/On My Knees,australian electropop indietronica
Just Feels Tight,FISHER,./data/Just Feels Tight,australian house
When You Look At Me,Sara Kays,./data/When You Look At Me,alt z gen z singer-songwriter modern indie pop pop
Birthday Cake,Dylan Conrique,./data/Birthday Cake,social media pop
Stayed Strangers,Abigail Barlow,./data/Stayed Strangers,alt z modern indie pop
I Lost Myself In Loving You,Jamie Miller,./data/I Lost Myself In Loving You,pop soul
Baby Blue,Luke Hemmings,./data/Baby Blue,pop
Renegade (feat. Taylor Swift),Big Red Machine,./data/Renegade (feat. Taylor Swift),eau claire indie folktronica indie folk indie pop
right where you left me - bonus track,Taylor Swift,./data/right where you left me - bonus track,pop
Pluto,Jake Wesley Rogers,./data/Pluto,modern alternative pop
People Watching,Conan Gray,./data/People Watching,bedroom pop pop
A Concert Six Months From Now,FINNEAS,./data/A Concert Six Months From Now,alt z electropop la indie pop
Happier Than Ever,Billie Eilish,./data/Happier Than Ever,art pop electropop pop
Panic Attacks in Paradise,Ashnikko,./data/Panic Attacks in Paradise,electropop escape room pop
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,./data/Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),pop
Astronomy,Conan Gray,./data/Astronomy,bedroom pop pop
Dead on the Beach,Aly & AJ,./data/Dead on the Beach,dance pop electropop girl group indie poptimism pop post-teen pop
could cry just thinkin about you - Full Version,Troye Sivan,./data/could cry just thinkin about you - Full Version,australian pop dance pop electropop pop viral pop
Place In Me,Luke Hemmings,./data/Place In Me,pop
Rockland,Gracie Abrams,./data/Rockland,alt z indie pop pop
heartbreak honeymoon,Mad Tsai,./data/heartbreak honeymoon,alt z bedroom pop
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,./data/All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),pop
Male Fantasy,Billie Eilish,./data/Male Fantasy,art pop electropop pop
Two Week Notice,Leanna Firestone,./data/Two Week Notice,alt z indie pop
Nurture,Kyla La Grange,./data/Nurture,metropopolis shimmer pop tropical house
mexico city,sad alex,./data/mexico city,alt z modern indie pop
Heather,Conan Gray,./data/Heather,bedroom pop pop
champagne problems,Taylor Swift,./data/champagne problems,pop
Never Be Me,Miley Cyrus,./data/Never Be Me,dance pop pop post-teen pop
wish i loved you in the 90s,Tate McRae,./data/wish i loved you in the 90s,alt z dance pop pop post-teen pop
Haunted,George Alice,./data/Haunted,australian pop
not over you,joan,./data/not over you,chill r&b electropop indie electropop indie pop indie poptimism indietronica little rock indie pop
SLOW DANCING IN THE DARK,Joji,./data/SLOW DANCING IN THE DARK,alternative r&b viral pop
Move It to the Side,John-Robert,./data/Move It to the Side,virginia indie
my tears ricochet,Taylor Swift,./data/my tears ricochet,pop
Set Me Free,Joshua Bassett,./data/Set Me Free,alt z pop post-teen pop social media pop
Goodnight,Lennon Stella,./data/Goodnight,alt z canadian pop dance pop electropop pop post-teen pop social media pop
South Dakota,JORDY,./data/South Dakota,alt z electropop gen z singer-songwriter
Liability,Lorde,./data/Liability,art pop electropop metropopolis nz pop pop
Strange,Celeste,./data/Strange,british soul
I Guess That Was Goodbye,Lyn Lapid,./data/I Guess That Was Goodbye,gen z singer-songwriter
Grey,Why Don't We,./data/Grey,boy band dance pop electropop pop post-teen pop teen pop
London Is Lonely,Holly Humberstone,./data/London Is Lonely,alt z indie pop modern alternative pop uk pop
evermore (feat. Bon Iver),Taylor Swift,./data/evermore (feat. Bon Iver),pop
All Our Friends Are Splitting Up,Katelyn Tarver,./data/All Our Friends Are Splitting Up,alt z indie electropop post-teen pop viral pop
drivers license,Olivia Rodrigo,./data/drivers license,pop
The Way You Felt,Alec Benjamin,./data/The Way You Felt,alt z dream smp electropop pop
Love is Pain,FINNEAS,./data/Love is Pain,alt z electropop la indie pop
"Burning Bridges - Up Close, Acoustic",Sigrid,"./data/Burning Bridges - Up Close, Acoustic",dance pop norwegian pop pop
"the older you get, the less you cry",LANY,"./data/the older you get, the less you cry",la pop pop
All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Taylor Swift,./data/All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,pop
Slide Away,Miley Cyrus,./data/Slide Away,dance pop pop post-teen pop
Cry Over Boys,Alexander 23,./data/Cry Over Boys,alt z pop
Moral of the Story,Ashe,./data/Moral of the Story,alt z electropop pop
Falling,Harry Styles,./data/Falling,pop
Better Man (Taylor's Version) (From The Vault),Taylor Swift,./data/Better Man (Taylor's Version) (From The Vault),pop
Cry with you,Jeremy Zucker,./data/Cry with you,electropop pop
(Wish I Didn't Have to) Lie [feat. JORDY],Catie Turner,./data/(Wish I Didn't Have to) Lie [feat. JORDY],alt z gen z singer-songwriter indie pop pop
I Don’t Think You Love Me,Jordy Searcy,./data/I Don’t Think You Love Me,indiecoustica stomp and holler
Young & Sad,Noah Cyrus,./data/Young & Sad,dance pop pop post-teen pop
I Lost a Friend,FINNEAS,./data/I Lost a Friend,alt z electropop la indie pop
listen before i go,Billie Eilish,./data/listen before i go,art pop electropop pop
Crying Over You,The Band CAMINO,./data/Crying Over You,electropop hopebeat indie poptimism modern rock pop pop rock
exile (feat. Bon Iver),Taylor Swift,./data/exile (feat. Bon Iver),pop
airplane thoughts,dhruv,./data/airplane thoughts,chill r&b nyc pop pop
The Trauma and The Pleasure,Cameron Sanderson,./data/The Trauma and The Pleasure,modern alternative pop
Hurt Again,Jillian Rossi,./data/Hurt Again,alt z gen z singer-songwriter
"fiimy - fuck it, i miss you",Winnetka Bowling League,"./data/fiimy - fuck it, i miss you",indie pop indie poptimism la pop modern alternative rock modern rock
all i need (the distance song),Avery Lynch,./data/all i need (the distance song),alt z gen z singer-songwriter social media pop
To Be Loved,Adele,./data/To Be Loved,british soul pop pop soul uk pop
i should just leave,Cassidi,./data/i should just leave,alt z
The Worst Of You,PJ Harding,./data/The Worst Of You,australian singer-songwriter
Devil On My Shoulder,Chelsea Cutler,./data/Devil On My Shoulder,alt z electropop pop tropical house
Let Somebody Go,Coldplay,./data/Let Somebody Go,permanent wave pop
Crocodiles,Cian Ducrot,./data/Crocodiles,alt z irish pop uk pop
My Person,Tayler Buono,./data/My Person,alt z
Break My Heart Again,FINNEAS,./data/Break My Heart Again,alt z electropop la indie pop
Best Days,Alessia Cara,./data/Best Days,canadian contemporary r&b canadian pop dance pop electropop pop post-teen pop
Visiting Hours,Ed Sheeran,./data/Visiting Hours,pop uk pop
House With No Mirrors,Sasha Alex Sloan,./data/House With No Mirrors,alt z electropop pop
Easy On Me,Adele,./data/Easy On Me,british soul pop pop soul uk pop
cold feet,Nova Miller,./data/cold feet,melodipop
Never the 1,ROSIE,./data/Never the 1,alt z
July,Noah Cyrus,./data/July,dance pop pop post-teen pop
i wish that we could be in love again,eli.,./data/i wish that we could be in love again,emo rap sad lo-fi
"if you hate me, say it",Cassidi,"./data/if you hate me, say it",alt z
Water Fountain,Alec Benjamin,./data/Water Fountain,alt z dream smp electropop pop
Missing You Sucks,Clara Mae,./data/Missing You Sucks,alt z electropop pop post-teen pop social media pop swedish pop viral pop
Someone Like You (feat. Joy Oladokun),Noah Kahan,./data/Someone Like You (feat. Joy Oladokun),pop pop rock
Break My Heart Again,Danielle Bradbery,./data/Break My Heart Again,contemporary country country country pop
"I miss you, I’m sorry",Gracie Abrams,"./data/I miss you, I’m sorry",alt z indie pop pop
What A Time (feat. Niall Horan),Julia Michaels,./data/What A Time (feat. Niall Horan),alt z dance pop electropop pop post-teen pop
Crazier Things,Chelsea Cutler,./data/Crazier Things,alt z electropop pop tropical house
i love you,Billie Eilish,./data/i love you,art pop electropop pop
tear myself apart,Tate McRae,./data/tear myself apart,alt z dance pop pop post-teen pop
london (with Cam),Wrabel,./data/london (with Cam),alt z australian pop electropop indie poptimism indiecoustica neo mellow pop pop rock
Keep Your Head Up Princess,Anson Seabra,./data/Keep Your Head Up Princess,alt z gen z singer-songwriter pop
I'll Never Not Love You,Michael Bublé,./data/I'll Never Not Love You,adult standards canadian pop jazz pop lounge
AM Gold,Train,./data/AM Gold,dance pop neo mellow pop pop rock
Leave The Door Open,Bruno Mars,./data/Leave The Door Open,dance pop pop
Fast Times,Sabrina Carpenter,./data/Fast Times,alt z dance pop electropop pop post-teen pop viral pop
If You Ever Change Your Mind,Calum Scott,./data/If You Ever Change Your Mind,neo mellow pop
The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,./data/The Joker And The Queen (feat. Taylor Swift),pop uk pop
Fancy Like,Walker Hayes,./data/Fancy Like,contemporary country country country road modern country rock
Don't Fade,Vance Joy,./data/Don't Fade,folk-pop modern rock pop pop rock
RELATE,for KING & COUNTRY,./data/RELATE,ccm christian alternative rock christian indie christian music world worship worship
Love's Train,Bruno Mars,./data/Love's Train,dance pop pop
Cold Heart - PNAU Remix,Elton John,./data/Cold Heart - PNAU Remix,glam rock mellow gold piano rock
Marry Me - Kat & Bastian Duet,Jennifer Lopez,./data/Marry Me - Kat & Bastian Duet,dance pop pop pop rap urban contemporary
Ghost,Justin Bieber,./data/Ghost,canadian pop pop
Joy,Andy Grammer,./data/Joy,dance pop modern rock neo mellow pop pop rap pop rock post-teen pop
Easy On Me,Adele,./data/Easy On Me,british soul pop pop soul uk pop
If I Didn’t Love You,Ben Abraham,./data/If I Didn’t Love You,indie anthem-folk
Love Me More,Mitski,./data/Love Me More,brooklyn indie
Fall Into Me,Forest Blakk,./data/Fall Into Me,alt z pop pop rock
Wilder Days,Morgan Wade,./data/Wilder Days,contemporary country
Steady Love,Ben Rector,./data/Steady Love,acoustic pop indiecoustica lds youth neo mellow piano rock pop rock
Sunshine,OneRepublic,./data/Sunshine,dance pop piano rock pop pop rock
Tomorrow,John Legend,./data/Tomorrow,neo soul pop pop soul r&b urban contemporary
A LOT,John K,./data/A LOT,alt z dance pop electropop pop tropical house
camera roll,Kacey Musgraves,./data/camera roll,contemporary country country dawn pop texas country
Circles Around This Town,Maren Morris,./data/Circles Around This Town,contemporary country country pop texas country
Heat Waves,Glass Animals,./data/Heat Waves,gauze pop indietronica shiver pop
Back To The Future,Bastille,./data/Back To The Future,metropopolis modern rock pop pop rock
Less Than Zero,The Weeknd,./data/Less Than Zero,canadian contemporary r&b canadian pop pop
It'll Be Okay,Shawn Mendes,./data/It'll Be Okay,canadian pop dance pop pop viral pop
23,Sam Hunt,./data/23,contemporary country country pop
For Tonight,Giveon,./data/For Tonight,pop r&b
Best They Ever Had,ROZES,./data/Best They Ever Had,electropop indie poptimism pop edm
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,./data/Enemy (with JID) - from the series Arcane League of Legends,modern rock rock
WHERE WE ARE,The Lumineers,./data/WHERE WE ARE,folk-pop pop pop rock stomp and holler
Weatherman,Eddie Benjamin,./data/Weatherman,modern indie pop
Infinity,Jaymes Young,./data/Infinity,modern rock pop
Holy Water,Brett Eldredge,./data/Holy Water,adult standards contemporary country country country road modern country rock
Butterflies (feat. FLETCHER),MAX,./data/Butterflies (feat. FLETCHER),dance pop electropop pop post-teen pop viral pop
Wishful Thinking,LÉON,./data/Wishful Thinking,metropopolis pop
Cold December,Rod Wave,./data/Cold December,florida rap
london (with Cam),Wrabel,./data/london (with Cam),alt z australian pop electropop indie poptimism indiecoustica neo mellow pop pop rock
Chasing After You (with Maren Morris),Ryan Hurd,./data/Chasing After You (with Maren Morris),contemporary country country country pop
You Should Probably Leave,Chris Stapleton,./data/You Should Probably Leave,contemporary country outlaw country
Better Days (NEIKED x Mae Muller x Polo G),NEIKED,./data/Better Days (NEIKED x Mae Muller x Polo G),scandipop
THE WAY IT WAS,morgxn,./data/THE WAY IT WAS,indie poptimism la pop
STAY (with Justin Bieber),The Kid LAROI,./data/STAY (with Justin Bieber),australian hip hop
Slow Down Summer,Thomas Rhett,./data/Slow Down Summer,contemporary country country country road modern country rock
Love Myself,Andy Grammer,./data/Love Myself,dance pop modern rock neo mellow pop pop rap pop rock post-teen pop
Follow You,Imagine Dragons,./data/Follow You,modern rock rock
Fade Into A Dream,LÉON,./data/Fade Into A Dream,metropopolis pop
Someday,OneRepublic,./data/Someday,dance pop piano rock pop pop rock
All I Know So Far,P!nk,./data/All I Know So Far,dance pop pop
Never Say Never (with Lainey Wilson),Cole Swindell,./data/Never Say Never (with Lainey Wilson),contemporary country country country road modern country rock
Love In Slow Motion,Ed Sheeran,./data/Love In Slow Motion,pop uk pop
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,./data/Beautiful Mistakes (feat. Megan Thee Stallion),pop pop rock
New Light,John Mayer,./data/New Light,neo mellow pop pop rock singer-songwriter
You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Sam Smith,./data/You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,dance pop pop uk pop
Someone Like You (feat. Joy Oladokun),Noah Kahan,./data/Someone Like You (feat. Joy Oladokun),pop pop rock
Record Player (with AJR),Daisy the Great,./data/Record Player (with AJR),brooklyn indie indie pop
Better Days,Dermot Kennedy,./data/Better Days,folk-pop irish pop pop
Steal My Love,Dan + Shay,./data/Steal My Love,contemporary country country pop
Drive,Valerie Broussard,./data/Drive,alt z modern alternative pop
Love Again,Dua Lipa,./data/Love Again,dance pop pop uk pop
Dear August,PJ Harding,./data/Dear August,australian singer-songwriter
Nail Tech,Jack Harlow,./data/Nail Tech,deep underground hip hop kentucky hip hop rap
Worst Day,Future,./data/Worst Day,atl hip hop hip hop pop rap rap southern hip hop trap
Banking On Me,Gunna,./data/Banking On Me,atl hip hop melodic rap rap trap
By Your Side,Rod Wave,./data/By Your Side,florida rap
City of Gods,Fivio Foreign,./data/City of Gods,brooklyn drill new york drill rap trap
pushin P (feat. Young Thug),Gunna,./data/pushin P (feat. Young Thug),atl hip hop melodic rap rap trap
Super Gremlin,Kodak Black,./data/Super Gremlin,florida rap hip hop melodic rap miami hip hop rap trap
Already Best Friends (feat. Chris Brown),Jack Harlow,./data/Already Best Friends (feat. Chris Brown),deep underground hip hop kentucky hip hop rap
HANDSOMER,Russ,./data/HANDSOMER,hawaiian hip hop rap
Want It Bad (with Nigo),Kid Cudi,./data/Want It Bad (with Nigo),hip hop ohio hip hop rap
